"","fname","DGPid","Y.cont","bias","rel.bias","sd","rel.sd","rMSE","coverage","CIwidth"
"1","BCF",1,1,-0.03496516587,2.34753702062419,0.131868858533291,1.00069740323291,0.135786835579451,1,1.40069209594
"2","BCF",2,1,0.0404528363999999,174.857128185437,0.071745387480868,1.02061992841288,0.0820509511909353,1,1.3828168869
"3","BCF",3,1,0.165471774670001,5285.99135218653,0.0849487180304521,1.15092470620476,0.185809122651464,0.99,1.02193683353
"4","BCF",4,1,0.0484549229499999,4.81791192212406,0.0577333196562901,1.06680035824461,0.075151077135597,1,1.64394039479
"5","BCF",5,1,-0.031193539232112,1.21877118373131,0.71782276943766,1.6556211109868,0.714905497202075,1,23.8602260806
"6","BCF",6,1,-0.25275992598237,30.4229132930317,0.623074548966855,1.72166701855035,0.669497763115875,1,20.60012786185
"7","BCF",7,1,0.06217899915,37.2150011176351,0.16670760171563,3.26229758742536,0.177143270152651,1,2.63631199019
"8","BCF",8,1,0.00216469240357999,0.0599697698213801,0.0197389655453415,1.03635343567752,0.0197589571180843,1,1.82329837983
"9","BCF",9,1,-0.0838883856183,8.15556287642928,0.189783426049054,0.925509172159115,0.20662727931358,1,15.91885820287
"10","BCF",10,1,-1.1746968574975,2242.28363751822,0.123802844407651,1.02646298552327,1.1811378327084,1,16.14322461945
"11","BCF",11,1,0.0193572607329001,0.105045115742581,0.1875414129063,1.37246779823954,0.187602684635439,1,12.44464639949
"12","BCF",12,1,0.5883876014217,8.38727086981785,2.08151313578544,2.43811096251777,2.15303737417854,1,32.64863269084
"13","BCF",13,1,-0.016888278615855,22.8600817901163,0.0410522665753787,1.0224061537863,0.0442001092721833,1,2.53444558149
"14","BCF",14,1,-0.127105356948803,0.148653570124126,2.06232832253148,1.02386003890925,2.0559236125356,1,131.30093862411
"15","BCF",15,1,0.042516743905262,69.8241384229007,0.0328864189447711,1.29224160057917,0.0536504883277545,1,4.68973035149
"16","BCF",16,1,-0.05531015804,174.75736738746,0.0777065082646204,1.40425761412243,0.095063831160029,1,1.07935670716
"17","BCF",25,0,0.011703551874019,21.8147176963354,0.0179571840253577,1.04636995702886,0.0213590491363078,1,0.72871427308
"18","BCF",26,0,0.017863876210714,18.0103775820169,0.0204831209720615,1.07287587981553,0.0271013050530829,1,0.59585802195
"19","BCF",27,0,0.011982261072721,3.51072627076492,0.0250489182390468,1.07369818193729,0.0276540847310453,1,0.51827567506
"20","BCF",28,0,0.053421982668554,90.1497059054416,0.0202290657022051,0.978110609930424,0.0570879249967239,1,0.55955946448
"21","BCF",45,0,0.00353176061563601,3.4593051357496,0.0200531282710584,0.873973989016364,0.0202627739208413,1,0.31909060642
"22","BCF",46,0,0.00530779684638201,1.98976522655545,0.0237306630347403,1.13388727783852,0.0242009427863909,1,0.42253923895
"23","BCF",47,0,0.00929746665308,3.12095765488372,0.021568221472744,1.10940676856628,0.0233875860637112,1,0.41952626064
"24","BCF",48,0,-0.000249506963994996,0.115102907527828,0.0262997869978783,1.29311738997955,0.0261691471373737,1,0.37980538061
"25","BCF",49,0,0.00857494169454699,3.98311158350002,0.0216520791927718,0.985150960604263,0.0231873679640713,1,0.41602399405
"26","BCF",50,0,0.006375894851627,5.01637473940718,0.0232556333005419,0.908997165922856,0.0240014222613199,1,0.43031720338
"27","BCF",51,0,-0.00468930563436399,6.21027999856419,0.0250435111948562,0.888656301024678,0.0253553794246842,1,0.29781746834
"28","BCF",52,0,-0.015825960643618,2.8957663726896,0.030452559546311,1.16937419283294,0.0341839996107206,1,0.40249165475
"29","BCF",53,0,-0.02552036567692,35.9671762582913,0.0321885508411406,1.48809819385169,0.0409515670211029,1,0.34138322065
